Scenario,Model,Zone,RMSE,MAE,R2
SSP245,BayesianRidge,Zone 4,1.7062581001409904,1.5100043525927023,0.907092411813708
SSP245,BayesianRidge,Zone 5,1.9065168669709442,1.5420344605279108,0.9110569478249699
SSP245,BayesianRidge,Zone 6,2.3122986713023748,1.6613121659183276,0.8939444108147852
SSP245,BayesianRidge,Zone 7,1.2932913134085304,1.1197150277565378,0.9166635980400808
SSP245,BayesianRidge,Zone 8,1.8321759926361734,1.4114151276416809,0.9000496132848811
SSP245,BayesianRidge,Zone 9,1.2530663587529967,1.0243185313038277,0.8926661086680086
SSP245,LightGBM,Afghanistan,3.5090017859739144,2.372468676638682,0.8558377907448902
SSP245,LightGBM,Bangladesh,0.7098753454196948,0.559643398508816,0.9631242533615159
SSP245,LightGBM,Bhutan,1.263602025326901,1.0722470138212226,0.9250117155540147
SSP245,LightGBM,Myanmar,0.9691422807587128,0.8105271201456844,0.8415279316087092
SSP245,LightGBM,Nepal,1.7996100291225237,1.5299807470822362,0.9188001242092388
SSP245,LightGBM,Pakistan,2.5938860870292526,2.00353720220909,0.8559392507466835
SSP245,LightGBM,Sri Lanka,0.48854296075652465,0.41713500315955265,0.5629672484847776
SSP245,LightGBM,Zone 1,1.863739817683454,1.5222552424966935,0.9544650007480121
SSP245,LightGBM,Zone 10,0.6183881820376577,0.5495579490190737,0.9319523156791637
SSP245,LightGBM,Zone 11,0.33794731419615043,0.25226927912672864,0.9806113685879767
SSP245,LightGBM,Zone 12,0.4237351822033181,0.3134417592483049,0.8844035734515772
SSP245,LightGBM,Zone 13,1.0144374829385332,0.7654511472799825,0.9310237162568646
SSP245,LightGBM,Zone 14,2.4929624264926034,1.9830808247769276,0.8498436576703684
SSP245,LightGBM,Zone 15,0.39665895746671165,0.30794046593480545,0.45104056794603375
SSP245,LightGBM,Zone 2,1.0995703228505744,0.8900642784665845,0.9395771611856772
SSP245,LightGBM,Zone 3,0.8380899366549492,0.6148185323338092,0.9585686705085893
SSP245,LightGBM,Zone 4,1.30788384359832,1.019611673507085,0.945411635362166
SSP245,LightGBM,Zone 5,1.4804068533522066,1.1909405440226106,0.9463718397009745
SSP245,LightGBM,Zone 6,2.32620529935281,1.7104139717538789,0.8926648955438732
SSP245,LightGBM,Zone 7,1.1465713918168414,0.8971467879386082,0.9344995584468159
SSP245,LightGBM,Zone 8,1.526489978222449,1.1342400816619516,0.9306194054489305
SSP245,LightGBM,Zone 9,1.0264381166302294,0.7198026452654878,0.9279798078292342
SSP245,CatBoost,Afghanistan,1.9305639866773987,1.6536058980279547,0.9563632244724029
SSP245,CatBoost,Bangladesh,1.0800247459188987,0.7421040382751297,0.9146420357099283
SSP245,CatBoost,Bhutan,1.5674534419811872,1.137854081682245,0.8846116160021518
SSP245,CatBoost,Myanmar,0.8687586872573292,0.6027065151779034,0.8726567395095899
SSP245,CatBoost,Nepal,2.3664325627572365,2.046360648610816,0.8595936270007065
SSP245,CatBoost,Pakistan,2.1612549381684083,1.662218373888918,0.8999871353343828
SSP245,CatBoost,Sri Lanka,0.3146148097538816,0.2631753172673716,0.8187546852718961
SSP245,CatBoost,Zone 1,2.297848170026168,1.9827355469121553,0.9307822584430191
SSP245,CatBoost,Zone 10,0.7289056125454667,0.5796795358834332,0.9054560861764652
SSP245,CatBoost,Zone 11,0.4947666088636952,0.4222202791556547,0.9584424515397132
SSP245,CatBoost,Zone 12,0.4293673895429271,0.34472821086183875,0.8813101794048085
SSP245,CatBoost,Zone 13,1.006990862083983,0.8113761912021508,0.932032659671228
SSP245,CatBoost,Zone 14,2.095291237559618,1.7017063993727197,0.8939279387390029
SSP245,CatBoost,Zone 15,0.28338336950468,0.21467768267311124,0.7198088337282147
SSP245,CatBoost,Zone 2,1.2464765032792986,0.9925377752018639,0.9223532471444217
SSP245,CatBoost,Zone 3,1.0103045532921353,0.7514858664569685,0.9397922720807061
SSP245,CatBoost,Zone 4,1.760819608799863,1.5101241983352114,0.9010555438098828
SSP245,CatBoost,Zone 5,1.6800407336556376,1.3666253919870968,0.9309330388340558
SSP245,CatBoost,Zone 6,2.2868986032916596,1.701548226918425,0.8962616060111005
SSP245,CatBoost,Zone 7,1.4425156087220765,1.1996626695888624,0.8963228460069932
SSP245,CatBoost,Zone 8,1.6311927538177375,1.303359970093186,0.920775287940442
SSP245,CatBoost,Zone 9,1.3403538579821057,1.0972723084239286,0.877191713726616
SSP245,StackingEnsemble,Afghanistan,2.218659096268778,1.5490067972861157,0.9423677726964785
SSP245,StackingEnsemble,Bangladesh,1.0270250286798766,0.8545020708256154,0.9228139722230406
SSP245,StackingEnsemble,Bhutan,1.2197131764556084,0.948655459110631,0.9301304055574158
SSP245,StackingEnsemble,Myanmar,0.8443561891490028,0.6336138089133195,0.879710137970889
SSP245,StackingEnsemble,Nepal,1.740187483623745,1.4612826032821156,0.924073979717468
SSP245,StackingEnsemble,Pakistan,2.159035285019668,1.675298586127693,0.9001924603702426
SSP245,StackingEnsemble,Sri Lanka,0.32808867105730605,0.2749026379165255,0.8028980444484107
SSP245,StackingEnsemble,Zone 1,2.0391056929980715,1.7020235091659413,0.9454927538871655
SSP245,StackingEnsemble,Zone 10,0.4935585515778567,0.4356247447200395,0.9566520713050651
SSP245,StackingEnsemble,Zone 11,0.3772720595853049,0.29963799588968393,0.9758365778199003
SSP245,StackingEnsemble,Zone 12,0.4202598753199837,0.36748206731473704,0.8862919492417433
SSP245,StackingEnsemble,Zone 13,1.202902665457432,0.969760694962781,0.9030137447831856
SSP245,StackingEnsemble,Zone 14,2.1567249345307533,1.809852221484207,0.8876167121362165
SSP245,StackingEnsemble,Zone 15,0.3911004469878129,0.297212760517934,0.46631825974080077
SSP245,StackingEnsemble,Zone 2,1.1883366636452848,1.023239745538092,0.9294277280247122
SSP245,StackingEnsemble,Zone 3,1.0466764857118311,0.7938529603518081,0.9353791668664642
SSP245,StackingEnsemble,Zone 4,1.1315362105800326,0.8967452648203684,0.9591399732165256
SSP245,StackingEnsemble,Zone 5,1.6340564237323094,1.3661050245196236,0.934662152616301
SSP245,StackingEnsemble,Zone 6,2.1172145858694913,1.5628228068339929,0.9110849133056257
SSP245,StackingEnsemble,Zone 7,1.2330230821604629,0.9758857593344542,0.9242496858871361
SSP245,StackingEnsemble,Zone 8,1.4626623897000877,1.1981357103162096,0.936300167417629
SSP245,StackingEnsemble,Zone 9,1.1385620223711486,0.930131294251761,0.9113860449512421
